MESS_DATUM,prec_mm,prec_bool,prec_type,humidity,temp,radiation,wind_degree,wind_speed,air_pressure
2023071916,0.0,0,0,42.0,24.3,154.0,320.0,4.8,1009.5
2023071917,0.0,0,0,46.0,23.3,101.0,340.0,4.6,1009.6
2023071918,0.0,1,6,53.0,22.0,13.0,350.0,4.8,1009.7
2023071919,0.0,0,0,57.0,21.0,23.0,360.0,3.9,1009.9
2023071920,2.6,1,6,86.0,16.6,5.0,330.0,4.6,1011.3
2023071921,0.7,1,6,89.0,16.9,0.0,250.0,1.9,1010.6
2023071922,0.0,0,0,91.0,16.6,0.0,250.0,1.8,1010.7
2023071923,0.0,0,0,90.0,16.1,0.0,280.0,2.7,1010.8
2023072000,0.0,0,0,91.0,16.0,0.0,290.0,2.9,1010.9
2023072001,0.0,0,0,92.0,15.3,0.0,270.0,3.0,1011.2
2023072002,0.0,0,0,92.0,15.4,0.0,270.0,2.8,1011.0
2023072003,0.0,0,0,91.0,15.0,0.0,290.0,3.1,1011.1
2023072004,0.0,0,0,90.0,15.2,0.0,290.0,4.0,1011.4
2023072005,0.0,0,0,89.0,15.4,3.0,290.0,3.4,1011.7
2023072006,0.0,0,0,83.0,16.3,20.0,310.0,3.5,1011.8
2023072007,0.0,0,0,81.0,16.2,44.0,290.0,4.2,1012.1
2023072008,0.0,0,0,67.0,18.4,118.0,290.0,4.5,1012.2
2023072009,0.0,0,0,63.0,18.3,127.0,280.0,4.7,1012.5
2023072010,0.0,0,0,57.0,19.4,191.0,270.0,4.6,1012.5
2023072011,0.0,0,0,63.0,18.5,131.0,290.0,5.7,1012.7
2023072012,0.0,1,6,62.0,19.2,90.0,290.0,5.3,1012.7
2023072013,0.0,0,0,55.0,20.3,143.0,290.0,5.1,1012.7
2023072014,0.0,0,0,40.0,22.4,227.0,280.0,4.8,1012.2
2023072015,0.0,0,0,39.0,22.9,211.0,270.0,5.5,1012.0
2023072016,0.0,0,0,40.0,22.2,198.0,280.0,5.5,1011.9
2023072017,0.0,0,0,43.0,20.9,153.0,300.0,5.5,1012.2
2023072018,0.0,0,0,48.0,19.8,97.0,330.0,6.3,1012.5
2023072019,0.0,0,0,52.0,18.4,47.0,330.0,5.0,1012.6
2023072020,0.0,0,0,59.0,16.8,8.0,320.0,3.3,1013.0
2023072021,0.0,0,0,63.0,15.9,0.0,320.0,2.6,1013.4
2023072022,0.0,0,0,69.0,14.6,0.0,300.0,1.8,1013.4
2023072023,0.0,0,0,77.0,13.4,0.0,260.0,0.9,1013.5
2023072100,0.0,0,0,75.0,13.3,0.0,270.0,1.4,1013.3
2023072101,0.0,0,0,82.0,12.5,0.0,240.0,0.7,1012.8
2023072102,0.0,0,0,87.0,11.6,0.0,220.0,1.1,1012.8
2023072103,0.0,0,0,90.0,11.4,0.0,220.0,1.0,1012.7
2023072104,0.0,0,0,90.0,11.1,0.0,230.0,0.4,1012.7
2023072105,0.0,0,0,76.0,14.4,15.0,140.0,0.9,1012.4
2023072106,0.0,1,6,72.0,15.1,26.0,130.0,1.3,1012.1
2023072107,0.0,1,6,67.0,16.1,34.0,140.0,1.6,1012.2
2023072108,0.0,1,6,65.0,17.3,35.0,160.0,1.5,1012.0
2023072109,0.0,1,6,59.0,18.0,79.0,160.0,1.9,1011.8
2023072110,0.0,1,6,56.0,19.3,63.0,90.0,1.2,1011.7
2023072111,0.0,1,6,52.0,20.0,109.0,30.0,1.5,1011.2
2023072112,0.0,1,6,59.0,19.5,105.0,120.0,2.2,1010.7
2023072113,0.0,1,6,58.0,19.4,64.0,160.0,2.3,1010.7
2023072114,0.0,1,6,58.0,19.6,81.0,180.0,1.8,1010.5
2023072115,0.0,0,0,56.0,20.5,192.0,140.0,3.2,1009.6
2023072116,0.0,0,0,54.0,20.9,147.0,160.0,3.2,1009.6
2023072117,0.0,0,0,56.0,20.4,96.0,170.0,2.2,1009.4
2023072118,4.7,1,6,90.0,14.6,19.0,270.0,3.9,1010.6
2023072119,2.2,1,6,90.0,15.3,17.0,360.0,1.7,1010.2
2023072120,0.1,1,6,94.0,15.0,7.0,130.0,1.1,1010.3
2023072121,0.0,0,0,93.0,15.1,0.0,170.0,1.7,1010.9
2023072122,0.0,0,0,88.0,14.6,0.0,210.0,2.1,1011.0
2023072123,0.0,0,0,90.0,13.8,0.0,240.0,2.7,1011.1
2023072200,0.0,0,0,92.0,13.3,0.0,230.0,2.4,1011.3
2023072201,0.0,0,0,92.0,13.5,0.0,220.0,2.4,1011.2
2023072202,0.0,0,0,93.0,13.9,0.0,260.0,2.6,1011.2
2023072203,0.0,0,0,91.0,13.6,0.0,270.0,4.2,1011.8
2023072204,0.0,0,0,91.0,13.5,0.0,270.0,4.1,1012.3
2023072205,0.0,0,0,87.0,14.0,11.0,270.0,3.5,1012.6
2023072206,0.0,0,0,85.0,14.7,51.0,250.0,3.4,1013.1
2023072207,0.0,0,0,77.0,15.9,106.0,260.0,5.1,1013.4
2023072208,0.0,0,0,67.0,16.8,151.0,260.0,5.6,1013.6
2023072209,0.0,0,0,61.0,18.2,185.0,270.0,5.8,1014.0
2023072210,0.0,0,0,56.0,18.7,167.0,260.0,5.8,1014.0
2023072211,0.0,0,0,50.0,20.1,267.0,260.0,6.2,1014.2
2023072212,0.0,0,0,48.0,21.2,249.0,270.0,5.3,1013.9
2023072213,0.0,0,0,46.0,21.2,314.0,260.0,5.6,1013.7
2023072214,0.0,0,0,46.0,21.5,157.0,260.0,5.3,1013.6
2023072215,0.0,0,0,45.0,21.0,176.0,250.0,5.0,1013.3
2023072216,0.0,0,0,45.0,22.5,126.0,270.0,4.3,1013.0
2023072217,0.0,0,0,47.0,21.4,124.0,290.0,3.6,1013.0
2023072218,0.0,0,0,48.0,21.2,75.0,270.0,2.3,1012.7
2023072219,0.0,0,0,62.0,18.1,39.0,260.0,0.8,1012.5
2023072220,0.0,0,0,57.0,18.6,7.0,130.0,1.1,1012.6
2023072221,0.0,0,0,59.0,17.9,0.0,160.0,1.6,1012.3
2023072222,0.0,0,0,61.0,17.5,0.0,160.0,1.9,1012.0
2023072223,0.0,0,0,64.0,17.1,0.0,160.0,2.1,1011.7
2023072300,0.0,0,0,63.0,17.0,0.0,160.0,2.1,1011.2
2023072301,0.0,0,0,62.0,16.8,0.0,180.0,1.9,1010.5
2023072302,0.0,1,6,63.0,17.2,0.0,180.0,2.3,1010.3
2023072303,0.2,1,6,76.0,15.7,0.0,250.0,2.6,1010.8
2023072304,0.1,1,6,80.0,15.4,0.0,260.0,2.1,1011.0
2023072305,0.0,1,6,81.0,15.5,5.0,230.0,1.9,1010.9
2023072306,0.0,0,0,78.0,16.3,13.0,210.0,2.2,1010.7
2023072307,0.0,0,0,71.0,17.8,39.0,190.0,1.4,1010.3
2023072308,0.0,0,0,60.0,20.6,89.0,200.0,2.5,1010.1
2023072309,0.0,1,6,55.0,20.8,116.0,200.0,3.7,1009.8
2023072310,0.0,0,0,49.0,22.7,142.0,180.0,4.1,1009.4
2023072311,0.0,0,0,44.0,24.7,236.0,200.0,4.6,1008.6
2023072312,0.0,0,0,39.0,25.8,240.0,200.0,4.5,1007.6
2023072313,0.0,0,0,33.0,27.2,197.0,230.0,6.3,1006.6
2023072314,0.0,0,0,30.0,26.9,115.0,240.0,6.0,1006.5
2023072315,0.0,0,0,34.0,24.9,57.0,230.0,8.8,1007.3
2023072316,0.0,0,0,41.0,24.1,69.0,240.0,7.4,1007.4
2023072317,0.0,0,0,46.0,23.7,81.0,250.0,6.5,1007.5
2023072318,0.0,0,0,50.0,22.9,59.0,270.0,5.5,1007.6
2023072319,0.0,1,6,58.0,21.5,20.0,260.0,4.8,1007.9
2023072320,0.0,1,6,68.0,20.0,3.0,270.0,3.6,1008.1
2023072321,0.0,0,0,73.0,18.8,0.0,240.0,1.4,1007.9
2023072322,0.0,0,0,77.0,17.3,0.0,190.0,1.3,1007.8
2023072323,0.0,0,0,69.0,19.0,0.0,150.0,1.2,1007.0
2023072400,0.0,0,0,65.0,19.7,0.0,180.0,2.0,1006.5
2023072401,0.0,0,0,62.0,19.8,0.0,190.0,2.4,1006.0
2023072402,0.0,0,0,66.0,19.3,0.0,200.0,1.8,1005.6
2023072403,0.0,1,6,67.0,19.6,0.0,200.0,2.5,1005.4
2023072404,0.0,1,6,70.0,19.8,0.0,210.0,2.9,1005.6
2023072405,0.0,1,6,73.0,20.0,5.0,220.0,2.8,1005.5
2023072406,0.0,0,0,67.0,21.5,31.0,230.0,3.1,1005.1
2023072407,0.0,0,0,60.0,22.9,96.0,250.0,4.0,1004.5
2023072408,0.0,0,0,55.0,24.1,158.0,240.0,4.4,1004.3
2023072409,0.0,0,0,53.0,24.4,177.0,220.0,5.2,1003.7
2023072410,0.0,0,0,48.0,26.0,184.0,220.0,5.6,1003.3
2023072411,0.0,0,0,43.0,27.3,262.0,210.0,6.1,1002.2
2023072412,0.0,0,0,41.0,27.4,192.0,220.0,6.8,1001.1
2023072413,0.0,1,6,56.0,24.4,85.0,240.0,6.5,1001.7
2023072414,0.0,1,6,57.0,25.5,77.0,300.0,4.2,1001.0
2023072415,0.0,1,6,60.0,24.7,59.0,320.0,2.5,1000.5
2023072416,0.0,1,6,51.0,25.4,51.0,250.0,2.3,999.4
2023072417,0.0,0,0,49.0,25.5,136.0,240.0,2.5,998.7
2023072418,19.2,1,4,95.0,15.7,24.0,320.0,5.3,999.9
2023072419,3.4,1,6,95.0,16.7,2.0,260.0,2.3,1000.0
2023072420,0.1,1,6,94.0,16.9,11.0,160.0,1.7,1001.1
2023072421,0.0,0,0,96.0,16.8,0.0,200.0,2.4,1001.5
2023072422,0.0,0,0,95.0,16.6,0.0,220.0,3.2,1001.8
2023072423,0.0,0,0,93.0,16.2,0.0,230.0,3.4,1001.9
2023072500,0.0,0,0,93.0,15.5,0.0,240.0,3.2,1002.3
2023072501,0.0,0,0,90.0,15.5,0.0,250.0,2.8,1002.5
2023072502,0.0,0,0,92.0,15.2,0.0,260.0,3.5,1002.9
2023072503,0.0,0,0,91.0,15.3,0.0,270.0,4.3,1003.3
2023072504,0.0,0,0,89.0,15.1,0.0,280.0,4.5,1003.6
2023072505,0.0,0,0,89.0,14.9,10.0,290.0,4.1,1003.8
2023072506,0.0,0,0,82.0,15.5,44.0,290.0,4.0,1003.7
2023072507,0.0,0,0,74.0,16.8,73.0,290.0,3.7,1004.6
2023072508,0.0,0,0,69.0,17.4,117.0,280.0,4.3,1004.3
2023072509,0.0,0,0,63.0,18.3,141.0,290.0,4.5,1004.2
2023072510,0.0,0,0,60.0,18.6,158.0,290.0,4.3,1004.5
2023072511,0.0,0,0,54.0,20.9,153.0,280.0,3.9,1004.3
2023072512,0.0,0,0,51.0,19.7,173.0,280.0,3.8,1003.7
2023072513,0.0,0,0,46.0,21.0,288.0,280.0,3.7,1003.4
2023072514,0.0,0,0,46.0,20.1,91.0,320.0,4.8,1003.6
2023072515,0.0,0,0,45.0,20.8,86.0,270.0,3.6,1003.5
2023072516,0.0,0,0,46.0,21.9,193.0,260.0,3.1,1003.4
2023072517,0.0,0,0,50.0,20.4,126.0,280.0,4.1,1003.4
2023072518,0.0,1,6,51.0,19.8,44.0,300.0,5.0,1003.7
2023072519,0.0,0,0,57.0,18.5,17.0,320.0,6.0,1004.5
2023072520,0.0,0,0,57.0,17.9,7.0,320.0,4.9,1005.2
2023072521,0.0,0,0,60.0,17.5,0.0,320.0,4.7,1005.7
2023072522,0.0,0,0,63.0,16.9,0.0,310.0,3.9,1006.5
2023072523,0.0,0,0,61.0,16.7,0.0,300.0,4.6,1006.8
2023072600,0.0,0,0,63.0,15.9,0.0,310.0,5.4,1007.4
2023072601,0.0,0,0,66.0,14.7,0.0,310.0,5.3,1007.9
2023072602,0.0,0,0,72.0,13.3,0.0,310.0,4.8,1008.0
2023072603,0.0,0,0,74.0,13.1,0.0,300.0,4.6,1008.4
2023072604,0.0,0,0,78.0,12.4,0.0,280.0,4.0,1009.1
2023072605,0.0,0,0,77.0,13.0,8.0,270.0,3.1,1009.5
2023072606,0.0,0,0,74.0,14.3,30.0,270.0,3.4,1009.7
2023072607,0.0,0,0,69.0,15.9,87.0,280.0,4.2,1009.7
2023072608,0.0,0,0,64.0,17.5,108.0,290.0,5.3,1010.0
2023072609,0.0,0,0,59.0,17.6,162.0,280.0,4.8,1010.1
2023072610,0.0,0,0,56.0,18.7,212.0,270.0,4.7,1010.2
2023072611,0.0,0,0,52.0,18.9,235.0,280.0,4.6,1009.8
2023072612,4.6,1,6,72.0,15.9,157.0,270.0,4.2,1009.9
2023072613,0.0,1,6,60.0,19.1,304.0,240.0,3.1,1009.8
2023072614,0.0,1,6,50.0,19.1,180.0,280.0,4.9,1010.0
2023072615,0.0,1,6,60.0,18.1,267.0,310.0,6.0,1010.6
2023072616,0.0,1,6,53.0,18.7,97.0,300.0,5.9,1010.8
2023072617,0.0,0,0,54.0,18.5,162.0,300.0,4.9,1011.0
2023072618,0.0,0,0,58.0,18.1,92.0,280.0,4.2,1010.9
2023072619,0.0,0,0,60.0,17.3,27.0,260.0,2.5,1011.3
2023072620,0.0,1,6,65.0,16.9,6.0,240.0,1.7,1011.7
2023072621,0.0,0,0,67.0,15.5,0.0,210.0,2.6,1011.6
2023072622,0.0,1,6,70.0,15.4,0.0,230.0,3.2,1012.1
2023072623,0.0,1,6,73.0,15.1,0.0,250.0,2.4,1011.9
2023072700,0.0,0,0,81.0,13.7,0.0,220.0,2.7,1012.1
2023072701,0.0,0,0,86.0,12.7,0.0,240.0,2.3,1012.0
2023072702,0.0,0,0,88.0,12.3,0.0,230.0,2.1,1011.7
2023072703,0.0,0,0,90.0,11.6,0.0,220.0,2.3,1011.5
2023072704,0.0,0,0,89.0,11.8,0.0,210.0,2.2,1011.5
2023072705,0.0,0,0,83.0,12.8,10.0,200.0,2.1,1011.3
2023072706,0.0,0,0,75.0,14.7,51.0,200.0,2.5,1011.1
2023072707,0.0,0,0,68.0,16.5,91.0,200.0,3.3,1010.8
2023072708,0.0,0,0,66.0,17.3,125.0,200.0,3.2,1010.5
2023072709,0.0,0,0,66.0,17.5,41.0,210.0,3.7,1010.1
2023072710,0.0,0,0,68.0,17.6,57.0,170.0,3.3,1009.5
2023072711,0.0,0,0,62.0,19.0,132.0,180.0,3.9,1009.1
2023072712,0.1,1,6,71.0,18.6,68.0,210.0,3.2,1008.7
2023072713,0.1,1,6,68.0,19.0,93.0,220.0,2.7,1008.1
2023072714,0.0,1,6,72.0,18.4,73.0,220.0,3.4,1007.6
2023072715,0.0,1,6,70.0,18.4,48.0,220.0,3.8,1007.1
2023072716,0.0,1,6,74.0,17.8,45.0,200.0,4.0,1006.1
2023072717,1.5,1,6,94.0,15.8,32.0,190.0,3.2,1005.9
2023072718,0.5,1,6,95.0,15.6,18.0,180.0,2.9,1005.4
2023072719,0.7,1,6,95.0,15.7,10.0,170.0,3.2,1005.0
2023072720,0.0,1,6,95.0,15.9,3.0,190.0,2.3,1004.9
2023072721,0.1,1,6,96.0,16.0,0.0,190.0,2.0,1004.4
2023072722,0.0,1,6,95.0,16.3,0.0,190.0,2.4,1004.0
2023072723,2.0,1,6,97.0,16.4,0.0,200.0,2.5,1003.6
2023072800,7.9,1,6,97.0,16.4,0.0,180.0,2.8,1003.1
2023072801,2.2,1,6,96.0,16.9,0.0,190.0,2.3,1002.6
2023072802,0.1,1,6,95.0,17.1,0.0,220.0,3.8,1002.3
2023072803,1.4,1,6,95.0,17.3,0.0,230.0,3.9,1002.2
2023072804,0.1,1,6,95.0,17.4,0.0,230.0,4.0,1002.4
2023072805,0.0,1,6,93.0,17.8,2.0,250.0,4.3,1002.5
2023072806,0.2,1,6,94.0,17.9,14.0,250.0,4.1,1002.8
2023072807,0.1,1,6,92.0,18.3,20.0,250.0,4.0,1003.4
2023072808,0.0,0,0,86.0,19.7,45.0,250.0,4.4,1003.7
2023072809,0.0,1,6,85.0,20.6,125.0,260.0,5.8,1004.1
2023072810,0.0,1,6,81.0,20.8,102.0,250.0,5.5,1004.6
2023072811,0.3,1,6,85.0,21.1,108.0,250.0,6.4,1004.8
2023072812,1.1,1,6,90.0,19.7,249.0,290.0,6.4,1005.3
2023072813,0.1,1,6,85.0,20.5,168.0,310.0,5.2,1006.1
2023072814,0.0,1,6,80.0,21.2,63.0,290.0,5.9,1006.5
2023072815,0.0,1,6,75.0,21.8,170.0,280.0,5.1,1006.6
2023072816,0.0,1,6,75.0,21.7,105.0,280.0,4.7,1006.9
2023072817,0.1,1,6,82.0,20.7,23.0,250.0,3.8,1007.0
2023072818,0.0,0,0,79.0,21.4,34.0,250.0,2.4,1007.1
2023072819,0.0,0,0,85.0,20.0,35.0,260.0,2.8,1007.6
2023072820,0.0,0,0,91.0,19.0,6.0,250.0,2.3,1008.1
2023072821,0.0,0,0,92.0,19.1,0.0,260.0,2.6,1008.4
2023072822,0.0,1,6,93.0,19.0,0.0,250.0,1.2,1008.1
2023072823,0.0,0,0,94.0,18.6,0.0,210.0,1.8,1008.6
2023072900,0.0,0,0,97.0,17.5,0.0,210.0,1.2,1008.5
2023072901,0.0,0,0,97.0,17.2,0.0,190.0,1.2,1008.3
2023072902,0.0,0,0,98.0,16.3,0.0,170.0,1.0,1008.0
2023072903,0.0,0,0,97.0,16.1,0.0,160.0,1.0,1007.9
2023072904,0.0,0,0,96.0,16.3,0.0,160.0,1.4,1008.0
2023072905,0.0,0,0,94.0,17.0,7.0,170.0,1.7,1007.8
2023072906,0.0,0,0,88.0,18.9,33.0,190.0,1.5,1007.8
2023072907,0.0,0,0,81.0,20.7,79.0,200.0,2.0,1007.4
2023072908,0.0,0,0,77.0,21.6,144.0,240.0,3.0,1007.4
2023072909,0.0,0,0,74.0,22.7,169.0,230.0,2.8,1007.0
2023072910,0.0,0,0,72.0,23.2,131.0,220.0,2.4,1006.6
2023072911,0.1,1,6,66.0,24.2,132.0,200.0,2.6,1005.7
2023072912,8.1,1,6,94.0,19.3,77.0,210.0,3.2,1006.2
2023072913,0.1,1,6,91.0,21.4,48.0,240.0,1.7,1005.9
2023072914,0.0,0,0,75.0,22.6,197.0,250.0,3.8,1005.8
2023072915,0.0,0,0,71.0,23.0,167.0,270.0,4.1,1005.6
2023072916,0.4,1,6,76.0,18.8,80.0,280.0,4.1,1006.4
2023072917,0.5,1,6,85.0,19.8,86.0,260.0,2.5,1006.5
2023072918,0.0,0,0,80.0,21.4,82.0,230.0,2.1,1006.5
2023072919,0.0,0,0,89.0,19.9,36.0,220.0,2.4,1007.1
2023072920,0.0,0,0,91.0,19.0,5.0,210.0,2.5,1007.6
2023072921,0.0,0,0,90.0,18.7,0.0,200.0,1.7,1007.8
2023072922,0.0,0,0,91.0,18.4,0.0,220.0,2.2,1007.9
2023072923,0.0,0,0,93.0,17.7,0.0,240.0,2.0,1008.1
2023073000,0.0,0,0,93.0,17.2,0.0,230.0,2.2,1008.5
2023073001,0.0,0,0,96.0,16.0,0.0,240.0,1.8,1008.2
2023073002,0.0,0,0,95.0,16.1,0.0,240.0,1.5,1008.6
2023073003,0.0,0,0,96.0,15.7,0.0,200.0,1.2,1008.8
2023073004,0.0,0,0,96.0,15.2,0.0,210.0,1.2,1009.1
2023073005,0.0,0,0,89.0,16.3,9.0,220.0,2.5,1009.3
2023073006,0.0,1,6,82.0,18.0,36.0,230.0,2.8,1009.3
2023073007,0.0,0,0,78.0,19.2,80.0,240.0,2.4,1009.4
2023073008,0.0,0,0,74.0,20.5,133.0,230.0,2.6,1009.2
2023073009,0.0,0,0,65.0,21.5,209.0,260.0,4.1,1009.2
2023073010,0.0,0,0,55.0,22.2,226.0,260.0,4.6,1009.5
2023073011,0.0,0,0,51.0,23.9,206.0,250.0,4.7,1009.5
2023073012,0.0,0,0,46.0,24.5,302.0,250.0,5.2,1009.4
2023073013,0.0,0,0,46.0,24.4,252.0,250.0,5.2,1009.3
2023073014,0.0,0,0,44.0,23.5,196.0,270.0,5.5,1008.9
2023073015,0.2,1,6,67.0,19.2,87.0,270.0,6.5,1010.0
2023073016,0.5,1,6,77.0,18.8,43.0,240.0,4.1,1009.5
2023073017,0.0,1,6,68.0,20.5,98.0,230.0,3.7,1009.6
2023073018,0.0,1,6,68.0,19.8,95.0,250.0,4.7,1010.2
2023073019,0.0,0,0,73.0,18.9,27.0,240.0,3.9,1010.7
2023073020,0.0,0,0,77.0,17.0,4.0,270.0,4.2,1011.8
2023073021,0.0,0,0,83.0,15.6,0.0,320.0,2.3,1012.1
2023073022,0.0,1,6,79.0,16.3,0.0,250.0,2.5,1012.4
2023073023,0.2,1,6,85.0,15.2,0.0,270.0,3.6,1012.1
2023073100,1.1,1,6,87.0,14.9,0.0,270.0,3.7,1011.7
2023073101,0.0,0,0,91.0,14.7,0.0,200.0,2.0,1011.0
2023073102,0.1,1,6,89.0,15.1,0.0,180.0,1.4,1010.7
2023073103,0.0,1,6,88.0,15.2,0.0,160.0,1.3,1010.1
2023073104,0.2,1,6,90.0,15.2,0.0,190.0,2.0,1009.8
2023073105,0.1,1,6,90.0,15.4,2.0,190.0,2.3,1009.5
2023073106,0.1,1,6,89.0,15.6,15.0,190.0,2.7,1009.3
2023073107,0.1,1,6,87.0,16.3,32.0,200.0,3.6,1009.1
2023073108,0.1,1,6,87.0,16.9,34.0,220.0,4.2,1009.0
2023073109,0.0,1,6,89.0,16.9,50.0,220.0,4.2,1008.8
2023073110,0.0,1,6,88.0,16.9,71.0,220.0,4.4,1008.7
2023073111,0.0,1,6,81.0,19.8,65.0,220.0,4.2,1008.1
2023073112,0.0,0,0,67.0,20.2,186.0,230.0,5.8,1007.7
2023073113,0.0,0,0,67.0,20.7,96.0,230.0,5.8,1007.2
2023073114,0.0,1,6,65.0,21.2,113.0,230.0,5.9,1006.7
2023073115,0.0,0,0,64.0,21.4,113.0,220.0,5.9,1006.1
2023073116,0.3,1,6,71.0,20.7,42.0,230.0,4.6,1005.6
2023073117,0.0,0,0,65.0,21.1,43.0,220.0,4.2,1005.5
2023073118,0.0,1,6,74.0,19.7,29.0,240.0,5.4,1005.4
2023073119,0.0,0,0,70.0,20.0,19.0,230.0,4.0,1005.2
2023073120,0.0,0,0,73.0,19.5,3.0,210.0,3.7,1004.8
2023073121,0.0,0,0,76.0,18.9,0.0,200.0,3.0,1004.1
2023073122,0.0,0,0,77.0,18.8,0.0,190.0,2.6,1003.2
2023073123,0.0,0,0,76.0,18.9,0.0,180.0,2.3,1002.4
2023080100,0.1,1,6,79.0,18.5,0.0,200.0,3.3,1001.6
2023080101,0.6,1,6,88.0,17.1,0.0,210.0,4.3,1000.8
2023080102,0.0,1,6,92.0,16.8,0.0,200.0,3.9,999.8
2023080103,0.0,1,6,92.0,16.9,0.0,200.0,4.2,998.8
2023080104,0.0,0,0,92.0,16.8,0.0,200.0,3.9,998.2
2023080105,0.0,1,6,90.0,17.2,3.0,200.0,3.6,997.8
2023080106,0.0,1,6,90.0,17.3,11.0,190.0,3.7,997.2
2023080107,0.0,1,6,89.0,17.6,24.0,200.0,4.4,996.9
2023080108,0.0,1,6,85.0,18.3,44.0,200.0,3.9,996.7
2023080109,0.0,0,0,77.0,20.0,104.0,220.0,4.9,996.5
2023080110,0.0,1,6,71.0,20.2,90.0,230.0,5.4,996.3
2023080111,0.0,1,6,81.0,19.0,72.0,220.0,5.6,996.7
2023080112,0.7,1,6,84.0,17.8,55.0,270.0,5.7,996.9
2023080113,0.0,1,6,74.0,19.4,160.0,270.0,4.8,997.2
2023080114,0.0,0,0,66.0,21.3,226.0,250.0,5.3,997.3
2023080115,0.0,0,0,59.0,22.7,194.0,250.0,6.0,997.2
2023080116,4.4,1,6,86.0,17.5,127.0,260.0,5.4,998.3
2023080117,0.0,1,6,76.0,18.5,83.0,260.0,4.1,998.6
2023080118,0.1,1,6,71.0,19.1,48.0,260.0,4.1,999.0
2023080119,0.0,0,0,73.0,18.0,26.0,260.0,5.4,1000.0
2023080120,0.0,0,0,77.0,17.4,4.0,250.0,3.5,1000.8
2023080121,0.0,0,0,79.0,16.9,0.0,230.0,3.0,1001.2
2023080122,0.0,0,0,78.0,16.6,0.0,230.0,2.9,1001.5
2023080123,0.0,0,0,79.0,16.2,0.0,230.0,3.0,1001.7
2023080200,0.0,0,0,77.0,16.5,0.0,230.0,3.2,1001.7
2023080201,0.0,0,0,79.0,15.9,0.0,230.0,3.4,1001.8
2023080202,0.0,0,0,80.0,15.8,0.0,220.0,3.7,1001.7
2023080203,0.0,0,0,82.0,15.6,0.0,220.0,3.3,1001.7
2023080204,0.0,0,0,80.0,15.8,0.0,220.0,3.4,1001.8
2023080205,0.0,0,0,81.0,15.8,3.0,210.0,3.8,1001.9
2023080206,0.0,0,0,79.0,16.5,13.0,220.0,3.9,1001.7
2023080207,0.0,0,0,73.0,18.0,52.0,220.0,4.0,1001.5
2023080208,0.0,0,0,63.0,19.7,143.0,210.0,4.2,1000.8
2023080209,0.0,0,0,59.0,20.3,216.0,210.0,4.9,1000.5
2023080210,0.0,0,0,55.0,21.6,191.0,210.0,4.7,1000.0
2023080211,0.0,0,0,59.0,21.5,234.0,200.0,5.1,999.3
2023080212,0.0,0,0,59.0,21.7,168.0,190.0,5.4,998.4
2023080213,0.0,1,6,58.0,21.8,98.0,190.0,5.3,997.7
2023080214,0.0,1,6,58.0,21.7,51.0,190.0,4.0,997.2
2023080215,0.0,1,6,60.0,21.3,75.0,180.0,4.3,995.9
2023080216,0.0,0,0,59.0,21.6,39.0,160.0,4.9,995.0
2023080217,0.0,0,0,65.0,20.9,68.0,180.0,5.9,994.2
2023080218,0.0,1,6,73.0,19.9,31.0,180.0,5.6,993.9
2023080219,0.0,1,6,77.0,19.6,9.0,170.0,4.6,993.0
2023080220,0.0,0,0,80.0,19.1,2.0,170.0,4.0,992.6
2023080221,0.0,0,0,80.0,19.4,0.0,180.0,4.0,993.0
2023080222,0.2,1,6,81.0,18.7,0.0,200.0,5.8,993.3
2023080223,0.4,1,6,86.0,17.9,0.0,200.0,5.0,993.9
2023080300,0.1,1,6,82.0,17.9,0.0,220.0,4.6,994.4
2023080301,0.5,1,6,90.0,16.7,0.0,220.0,4.6,994.8
2023080302,0.0,1,6,89.0,16.8,0.0,220.0,3.9,995.5
2023080303,0.3,1,6,91.0,16.8,0.0,200.0,3.6,995.5
2023080304,0.1,1,6,89.0,16.9,0.0,190.0,3.6,995.6
2023080305,0.0,0,0,83.0,17.6,3.0,200.0,4.0,995.6
2023080306,0.0,0,0,76.0,18.7,27.0,200.0,4.9,995.5
2023080307,0.0,0,0,65.0,20.9,94.0,210.0,6.5,995.8
2023080308,0.0,0,0,63.0,20.7,86.0,220.0,7.0,996.4
2023080309,0.0,0,0,59.0,21.9,128.0,220.0,7.1,996.5
2023080310,0.0,0,0,58.0,21.8,209.0,220.0,7.9,997.0
2023080311,0.0,0,0,58.0,21.7,228.0,220.0,8.5,997.2
2023080312,0.3,1,6,63.0,21.1,127.0,230.0,7.7,997.7
2023080313,0.1,1,6,55.0,21.9,150.0,230.0,7.9,998.1
2023080314,0.0,1,6,59.0,21.6,111.0,230.0,7.7,998.9
2023080315,1.4,1,6,83.0,18.2,59.0,230.0,6.4,999.7
2023080316,0.0,1,6,69.0,20.6,106.0,220.0,5.3,999.7
2023080317,1.8,1,6,90.0,17.6,46.0,260.0,4.1,1000.9
2023080318,2.5,1,6,91.0,18.1,17.0,250.0,3.7,1001.4
2023080319,0.0,1,6,87.0,18.0,26.0,240.0,3.7,1002.2
2023080320,0.0,0,0,89.0,17.6,4.0,240.0,4.0,1003.0
2023080321,0.0,0,0,85.0,17.5,0.0,230.0,2.9,1003.4
2023080322,0.0,0,0,84.0,17.2,0.0,220.0,2.9,1004.0
2023080323,0.0,0,0,82.0,17.1,0.0,230.0,3.5,1004.2
